success,video_path,starts,ends,text,formatted_data
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/12806074@N08_6583301409_960e9cb611.avi,tensor([[0]]),tensor([[31]]),man almost falls man first appears person comes into view,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5194.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/34947461@N00_3561933531_effbb3f053.avi,tensor([[0]]),tensor([[31]]),white lines flash the lights in the air are flashing. a building lights up in a lattice pattern. first camera flash spotlight goes off,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5195.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/91255327@N00_3527078569_00b7e9326f.mov,tensor([[0]]),tensor([[31]]),man walks in front of camera a man wearing a black shirt walks by the screen. a guy in black bends down to pick something up a man walks by in front of the drummer black shirt enters frame,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5196.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/20313014@N00_4386171871_b714896335.avi,tensor([[0]]),tensor([[31]]),the camera moves back to the left to the tree. white square exits frame left the camera pans back the way it came. square area lines with stones comes into view the fence comes into view.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5197.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/24409537@N00_3979485933_acfdddda3d.mpg,tensor([[0]]),tensor([[31]]),a white haired man walks completely across our field of vision white haired person comes into view and then exits we see the giant robot walk behind the trees on the middle right,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5198.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/12593560@N04_4134024098_40a7625ea2.avi,tensor([[0]]),tensor([[31]]),fireworks are first fired. fireworks first fly fireworks shoot in the air for the first time and then go out.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5199.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25298467@N02_3579596910_d452bc89cd.avi,tensor([[0]]),tensor([[31]]),the coach corrects the batter's pose. the boy swings for the first time. someone approaches to help child adjust stance the kid runs across the screen,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5200.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/37707866@N00_3823884772_ea747b09ef.avi,tensor([[0]]),tensor([[31]]),the moment when the sea horse first swims over the branch the sea horse raps himself around the branch. seahorse starts to swim away seahorse first begins to drift away from camera,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5201.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/26196388@N00_3090932036_8120f9522d.avi,tensor([[0]]),tensor([[31]]),the person walks in front of the man with the dog. woman in purple sweater stands up from kneeling. dog sits down for the first time.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5202.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/26196388@N00_3822316352_228065c996.avi,tensor([[0]]),tensor([[31]]),boy looks down can see a glimpse of something red from bottom child looks down and to his right for the first time.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5203.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/23442653@N00_2866830081_7733256ae1.avi,tensor([[0]]),tensor([[31]]),the white part of the ceiling can no longer be seen man looks up at ceiling briefly for the first time man begins speaking,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5204.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/30265340@N00_2680824699_98c6e8fd60.mp4,tensor([[0]]),tensor([[31]]),a man crosses in front of the camera a person with an olive colored jacket moves past the camera a camerawoman ruins across the street.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5205.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/11872224@N00_3551570063_c414eb7f9c.avi,tensor([[0]]),tensor([[31]]),batter swings ' misses we first see the screen displaying the player's statistics. batter disappears from view for the first time camera pans up to the score board the scoreboard comes into view.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5206.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25467267@N00_4793435414_52307e7c1c.avi,tensor([[0]]),tensor([[31]]),a fish swims right in front of the camera. we see the gray fish. a large silver fish swims across the frame,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5207.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/16837963@N00_3064529906_c17ea6bde0.mov,tensor([[0]]),tensor([[31]]),race car zooms past camera car drives through frame vehicle drives past camera view. a car driving past the camera. dirt is flung at the camera,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5208.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/35468136000@N01_3245930282_fa260fca08.avi,tensor([[0]]),tensor([[31]]),violin player begins to play camera zooms in on band child in red walks past.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5209.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/10464850@N00_6377204015_0495dfdcc8.avi,tensor([[0]]),tensor([[31]]),we see the face of the woman walking in front of the stage. someone walks in front of the camera from the right to left someone's head passes by the frame.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5210.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/9161595@N03_5702547478_806b5e046a.mov,tensor([[0]]),tensor([[31]]),a woman walks away. camera zooms in we zoom in on the people touching the screen,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5211.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/35816411@N00_2583270495_b704208195.mov,tensor([[0]]),tensor([[31]]),the woman reaches for the boys head. baby stands with hands on the wall. baby has hands on wall. baby runs to the wall. child places both hands on wall,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5212.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/33335981511@N01_3212794755_26685a3212.avi,tensor([[0]]),tensor([[31]]),the man to the left lowers his head.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5213.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/22592698@N08_4414021192_79b81a10a0.avi,tensor([[0]]),tensor([[31]]),the third dogs leave the view. puppy walks over donut and off screen. the first moment when the dog on the left walks over the red thing.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5214.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25349068@N04_10350766984_de9dd25048.mov,tensor([[0]]),tensor([[31]]),camera goes close up the camera moves out and to the right of the people. zoom in to mountain in distance camera zooms in on mountain the camera zooms up on the distant mountain.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5215.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/23456253@N07_9672017213_13fdd20758.3gp,tensor([[0]]),tensor([[31]]),dog comes to shore the dog begins to run near the water. dog runs up to person dog runs from water up to person dog reaches person,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5216.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/20143551@N00_6116861278_18e2b59ff1.avi,tensor([[0]]),tensor([[31]]),bike goes around man we see the guy in white for the first time. a man in a white shirt comes into frame and then out of frame,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5217.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/12560758@N07_11219451705_1e898f17d0.mov,tensor([[0]]),tensor([[31]]),black dog goes in and out of frame when the small black dog first runs away from the bigger blonde dog. the black dog is seen by himself for a second.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5218.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/34241869@N02_3566835932_1a78edc437.3gp,tensor([[0]]),tensor([[31]]),the camera zooms in on a green balloon. the camera zooms in on the large green water reserve. the balloon at its most distant view,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5219.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/31418118@N00_5478308172_fa5b6f0bc8.m4v,tensor([[0]]),tensor([[31]]),the man with a bald spot looks away lady moves to man's side. woman moves to other side of man.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5220.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/11357767@N00_3021876535_d1387760b0.avi,tensor([[0]]),tensor([[31]]),the man in blue glances to his left we see the screen up close for the first time camera zooms back out,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5221.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/19104012@N00_5012418756_c4d947c207.mov,tensor([[0]]),tensor([[31]]),the man with black hair first begins visibly singing camera starts to pan left again tall man with glasses looks left. the camera pans up slightly on the choir,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5222.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/11557559@N04_4215166303_98399c1d17.wmv,tensor([[0]]),tensor([[31]]),the person with a camera is seen on the left man comes into view we see a man holding a camera.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5223.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/10479690@N00_3521314072_21a762b2ab.avi,tensor([[0]]),tensor([[31]]),someone flushes the toilet. hand enters frame the person touches the toilet,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5224.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/16799557@N00_7804964684_c650cc507f.,tensor([[0]]),tensor([[31]]),car goes by camera and continues to drive away woman by a bike is visible the camera holder walks down the stairs,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5225.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/26105073@N03_6617211803_a73c3dd394.mov,tensor([[0]]),tensor([[31]]),sea lion plunges underwater the sea creature first opens it's mouth. animal dives beneath surface,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5226.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/35034352455@N01_3459352178_2362501523.avi,tensor([[0]]),tensor([[31]]),horse comes to a stop horse walks backwards a third person appears the horse backs up,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5227.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25400746@N08_4787119496_6d4524b2e7.3gp,tensor([[0]]),tensor([[31]]),man in background on right bends over,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5228.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/12806074@N08_6966505626_4120cbcd1a.avi,tensor([[0]]),tensor([[31]]),man walks across stage man exits stage on left. tree flashes really bright the first time a man leaves the stage.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5229.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/14214496@N00_3744935803_c823412ea8.mpg,tensor([[0]]),tensor([[31]]),camera zooms into a green van then pans right yellow/green ambulance is seen the yellow van is visible a person in black is passed out on the curb ambulance is visible the girl on the purple dress is on the ground.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5230.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/55604510@N00_3924855413_d16588fb6f.mov,tensor([[0]]),tensor([[31]]),we see picture on the wall the man in the blue shirt makes swatting/scratching motions with his right arm in these scenes man in vlue shirt waves his arm for first time,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5231.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/17016583@N00_3351320957_91a808799a.mov,tensor([[0]]),tensor([[31]]),girl in scarf starts to curl,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5232.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/35501587@N07_3385973788_78b3302c83.3gp,tensor([[0]]),tensor([[31]]),the camera goes back to the sky. camera starts to pan left for firt time camera starts to pan left to show rainbow the first building goes out of view.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_5233.pth
